MeetID,MeetPath,Date,MeetCountry,MeetState,MeetTown,MeetName
5638,spf-archive/0390,21/02/2015,USA,KY,Lexington,No Retreat No Surrender
5639,spf-archive/0391,07/02/2015,USA,TN,,Tennessee State Powerlifting Championship
5640,spf-archive/0393,25/10/2014,USA,IL,,Fall Bash
5641,spf-archive/0394,24/01/2015,USA,AL,,North Alabama Classic
5642,spf-archive/0396,14/02/2015,USA,VA,,Cupid's Classic Powerlifting Meet
5643,spf-archive/0397,13/06/2015,USA,KY,Ashland,Braggin Rights
5644,spf-archive/0398,11/04/2015,USA,KY,Princeton,Western Kentucky Powerlifting and Bench Press Championship
5645,spf-archive/0399,10/01/2015,USA,KY,,Redemption
5646,spf-archive/0400,06/12/2014,USA,NY,,Gaglione Strength Christmas Clash for Cash
5647,spf-archive/0401,25/04/2015,USA,AR,Little Rock,Little Rock Classic
5648,spf-archive/0403,18/04/2015,USA,KY,Berea,Battle of the Bluegrass
5649,spf-archive/0404,21/03/2015,USA,TN,Gatlinburg,Ironman Classic 2015
5650,spf-archive/0405,18/04/2015,USA,AR,Blytheville,Tri State 4
5651,spf-archive/0406,07/11/2015,USA,CA,Dublin,Reebok Record Breakers
5652,spf-archive/0407,28/02/2015,USA,SC,Myrtle Beach,Myrtle Beach Classic
5653,spf-archive/0408,22/08/2015,USA,,,Battle of the States Pro/Am
5654,spf-archive/0410,11/04/2015,USA,,,Women's Power Weekend
5655,spf-archive/0411,28/03/2015,USA,IA,Waukee,22nd Street Barbell Powerlifting Pro/Am
5656,spf-archive/0412,04/04/2015,USA,MS,Moss Point,State Line Full Powerlifting Meet
5657,spf-archive/0413,07/02/2015,USA,MT,,Montana Powerlifting and Bench Press Championship
5658,spf-archive/0414,14/03/2015,USA,NC,Newport,Luck of the Irish
5659,spf-archive/0415,10/01/2015,USA,TX,Corpus Christi,Bar Benders on the Bay
5660,spf-archive/0417,21/03/2015,USA,IL,Granite City,Raw Pro/Am At Tanks Gym
5661,spf-archive/0418,02/02/2014,USA,,,CCPOA
5662,spf-archive/0419,16/05/2015,USA,,,SPF Nationals
5663,spf-archive/0420,09/05/2015,USA,,,Full Power Mania
5664,spf-archive/0421,29/03/2015,USA,CA,Dublin,2015 March Madness Powerlifting Open
5665,spf-archive/0422,23/05/2015,USA,VA,,Brutes SPF Sizzling Summer Powerlifting Meet
5666,spf-archive/0423,30/05/2015,USA,AL,,Battle of the Bama
5667,spf-archive/0424,06/02/2016,USA,TN,,Tennessee State Powerlifting Championship
5668,spf-archive/0425,16/05/2015,USA,MO,Springfield,Kings and Queens of the Spring
5669,spf-archive/0426,06/06/2015,USA,TN,Murfreesboro,Golds Gym Powerlifting Classic
5670,spf-archive/0427,05/09/2015,USA,TN,Murfreesboro,Mecca of Murfreesboro Powerlifting and Bench Press Championship
5671,spf-archive/0429,10/10/2015,USA,,,Mafia Mayhem
5672,spf-archive/0430,03/10/2015,USA,AR,Russellville,Arkansas State Powerlifting And Bench Press
5673,spf-archive/0432,05/12/2015,USA,OH,Cincinnati,North of the Border 5
5674,spf-archive/0433,13/06/2015,USA,NC,Newport,Summer Steel
5675,spf-archive/0434,17/10/2015,USA,KY,Princeton,TPS Classic
5676,spf-archive/0435,20/06/2015,USA,,,Summer Pro/Am
5677,spf-archive/0436,29/08/2015,USA,TN,Cleveland,The Grit House Classic
5678,spf-archive/0437,21/11/2015,USA,AR,,South of the Border
5679,spf-archive/0438,31/10/2015,USA,FL,South Daytona,Daytona Classic
5680,spf-archive/0439,08/08/2015,USA,KY,Paducah,Own The Day
5681,spf-archive/0440,29/09/2015,USA,NC,,North Carolina State Powerlifting Championship
5682,spf-archive/0441,27/06/2015,USA,CA,Dublin,2015 SPF Summer Slam
5683,spf-archive/0442,12/12/2015,USA,AR,Little Rock,Little Rock Classic II
5684,spf-archive/0445,23/01/2016,USA,AR,Russellville,Proving Ground Classic
5685,spf-archive/0446,25/07/2015,USA,IN,Brazil,Hoosier Powerlifting Classic
5686,spf-archive/0447,13/06/2015,USA,AR,Russellville,Push/Pull In Hell
5687,spf-archive/0448,26/07/2015,USA,,,New England Summer Showdown
5688,spf-archive/0449,25/07/2015,USA,VA,,Iron Hot Melt Down
5689,spf-archive/0450,19/12/2015,USA,GA,Loganville,Body By George Mini Meet
5690,spf-archive/0452,12/12/2015,USA,TX,Austin,Merry Gainzmas Open
5691,spf-archive/0453,12/09/2015,USA,,,Fall Championship
5692,spf-archive/0455,15/07/2015,USA,TX,Corpus Christi,Battle of the Bay
5693,spf-archive/0457,28/11/2015,USA,MS,Moss Point,Mississippi State Powerlifting Championship
5694,spf-archive/0458,10/10/2015,USA,,,Lady Liberty Women's Pro/Am
5695,spf-archive/0459,31/10/2015,USA,,,Halloween Howl
5696,spf-archive/0460,16/01/2016,USA,,,No Retreat No Surrender
5697,spf-archive/0462,22/11/2015,USA,,,New England Power Challenge
5698,spf-archive/0463,12/12/2015,USA,PA,Allentown,Come Home For Christmas Classic
5699,spf-archive/0467,05/12/2015,USA,TN,Cleveland,Gritmas Classic
5700,spf-archive/0468,05/12/2015,USA,,,Winter Challenge
5701,spf-archive/0469,21/11/2015,USA,MO,Springfield,2nd Annual Beards and Bows
5702,spf-archive/0471,13/02/2016,USA,,,Heart of a Lion Powerlifting Meet
5703,spf-archive/0473,27/02/2016,USA,FL,,Daytona Classic II
5704,spf-archive/0474,12/12/2015,USA,TX,,Lone Star One Last Pull
5705,spf-archive/0475,12/03/2016,USA,,,Ironman Classic and Raw Pro/Am
5706,spf-archive/0476,18/06/2016,USA,TN,Gatlinburg,SPF Nationals
5707,spf-archive/0477,12/03/2016,USA,IL,,Raw Pro/Am at Tanks Gym
5708,spf-archive/0478,21/05/2016,USA,,,Mason/Dixon Spring Challenge
5709,spf-archive/0479,19/03/2016,USA,IA,Des Moines,22nd St. Barbell
5710,spf-archive/0480,15/05/2016,USA,,,Northeast Showdown
5711,spf-archive/0481,20/03/2016,USA,,,Spring Fling Push-Pull
5712,spf-archive/0482,31/01/2016,USA,,,Bill Tracey Jr. Deadlift Classic
5713,spf-archive/0484,02/04/2016,USA,KY,Paducah,Own The Day
5714,spf-archive/0487,26/03/2016,USA,AR,Little Rock,Little Rock Classic
5715,spf-archive/0490,23/01/2016,USA,AL,,Alabama State Powerlifting and Bench Press Championship
5716,spf-archive/0493,30/04/2016,USA,,,Missabama
5717,spf-archive/0497,11/06/2016,USA,TX,Austin,Austin Simply Fit Open
5718,spf-archive/0499,06/02/2016,USA,,,Evansville Powerlifting Classic
5719,spf-archive/0501,07/05/2016,USA,,,Mayfest Classic
5720,spf-archive/0503,16/04/2016,USA,CA,Sacramento,Women's Pro/Am
5721,spf-archive/0504,19/03/2016,USA,NC,,St. Patty's Day Full Power and Push/Pull Championship
5722,spf-archive/0508,23/01/2016,USA,,,Iron Wars
5723,spf-archive/0509,09/04/2016,USA,SC,Myrtle Beach,Myrtle Beach Classic
5724,spf-archive/0511,16/04/2016,USA,AR,,Arkansas Muscle Powerlifting Championship
5725,spf-archive/0512,28/05/2016,USA,,,Spring Hill Classic
5726,spf-archive/0515,21/05/2016,USA,,,4th Annual Warrior Classic
5727,spf-archive/0516,06/02/2016,USA,,,Northeast Powerbowl III
5728,spf-archive/0518,27/02/2016,USA,MO,,Missouri State
5729,spf-archive/0520,07/05/2016,USA,,,Rhino Classic
5730,spf-archive/0530,20/03/2016,USA,CA,Dublin,2016 CSA March Madness
5731,spf-archive/0535,12/03/2016,USA,TX,Corpus Christi,Bar Benders on the Bay
5732,spf-archive/0537,11/06/2016,USA,KY,,Western Kentucky Powerlifting and Bench Press Championship
5733,spf-archive/0545,14/05/2016,USA,,,Madmax Classic Bench Press and Deadlift Championship
5734,spf-archive/0550,12/06/2016,USA,CA,Dublin,2016 SPF Summer Slam
5735,thspa/2318,06/01/2016,USA,TX,Moody,Moody Quad Meet
5736,thspa/2319,09/01/2016,USA,TX,Lindale,Lindale Invitational
5737,thspa/2320,09/01/2016,USA,TX,Bowie,Jackrabbit Invitational Powerlifting Meet
5738,thspa/2321,09/01/2016,USA,TX,Geronimo Navarro,Navarro Panther Invitational
5739,thspa/2322,09/01/2016,USA,TX,Cameron,Yoe Classic 2016
5740,thspa/2324,08/01/2016,USA,TX,The Woodlands,TWHS Tri-Meet
5741,thspa/2325,09/01/2016,USA,TX,Donna North,Donna North Invitational Boys
5742,thspa/2326,08/01/2016,USA,TX,Rio Grande City,Rio Grande City Powerlifting Meet 2016
5743,thspa/2327,09/01/2016,USA,TX,Edgewood,Edgewood Invitational
5744,thspa/2328,09/01/2016,USA,TX,Skidmore,2016 Skidmore Powerlifting Meet Boys
5745,thspa/2330,05/01/2016,USA,TX,Bovina,Bovina Invitational
5746,thspa/2331,09/01/2016,USA,TX,Weimar,Weimar Wildcat Invitational
5747,thspa/2332,09/01/2016,USA,TX,Monahans,Sandhills Powerlifting Invitational
5748,thspa/2333,09/01/2016,USA,TX,Zapata,Zapata Hawks
5749,thspa/2334,07/01/2016,USA,TX,Hull-Daisetta,Hull-Daisetta Boys
5750,thspa/2335,09/01/2016,USA,TX,Dickinson,3rd Annual Dickinson Gator Meet
5751,thspa/2337,09/01/2016,USA,TX,Laredo,Martin High School Powerlifting Meet
5752,thspa/2339,12/01/2016,USA,TX,Boswell,Boswell Invitational Meet
5753,thspa/2341,09/01/2016,USA,TX,Carrizo Springs,Wildcat Invitational
5754,thspa/2342,12/01/2016,USA,TX,Brewer,Brewer High School Invitational
5755,thspa/2343,11/01/2016,USA,TX,Granbury,Granbury High Meet
5756,thspa/2344,13/01/2016,USA,TX,Eaton,Eaton Invitational
5757,thspa/2346,14/01/2016,USA,TX,Iowa Park,Iowa Park Invitational
5758,thspa/2347,14/01/2016,USA,TX,Bridge City,Bridge City Invitational Meet Boys
5759,thspa/2348,14/01/2016,USA,TX,Hull-Daisetta,Hardin Boys
5760,thspa/2350,14/01/2016,USA,TX,,GISD Tri Meet
5761,thspa/2351,14/01/2016,USA,TX,Burleson,Burleson Elk Invitational 2016
5762,thspa/2352,14/01/2016,USA,TX,Tyler,Tyler Lee Invitational
5763,thspa/2353,14/01/2016,USA,TX,Paschal,Paschal Powerlifting Meet
5764,thspa/2354,14/01/2016,USA,TX,Florence,2016 Florence Buffalo Powerlifting Invitiational
5765,thspa/2355,13/01/2016,USA,TX,Waco,Midway Invitational
5766,thspa/2356,13/01/2016,USA,TX,Big Spring,Big Spring Invitational 2016
5767,thspa/2357,14/01/2016,USA,TX,Slaton,Slaton Invitational 2016
5768,thspa/2358,14/01/2016,USA,TX,,TSS Invitation 2
5769,thspa/2359,14/01/2016,USA,TX,Porter,Eddie Lucio Powerlifting Classic 2016
5770,thspa/2360,15/01/2016,USA,TX,Needville,Needville High School 1-15
5771,thspa/2361,14/01/2016,USA,TX,Coldspring,Coldsprings Meet
5772,thspa/2362,16/01/2016,USA,TX,Chico,4th Annual Chico Invitational
5773,thspa/2363,16/01/2016,USA,TX,Madison,13th Annual Southside Classic
5774,thspa/2364,14/01/2016,USA,TX,,Veterans Tri-Meet
5775,thspa/2365,16/01/2016,USA,TX,Cigarroa,Toro Invitational
5776,thspa/2366,16/01/2016,USA,TX,,Academy Power Lifting Invitational
5777,thspa/2368,16/01/2016,USA,TX,Anna,Anna Invitational 2016
5778,thspa/2369,16/01/2016,USA,TX,Sunnyvale,SUNNYVALE INVITATIONAL
5779,thspa/2370,16/01/2016,USA,TX,Andrews,Andrews Invitational
5780,thspa/2371,16/01/2016,USA,TX,Bosqueville,Bosqueville Invitational
5781,thspa/2372,16/01/2016,USA,TX,Dublin,Dublin Invitational 2016
5782,thspa/2373,16/01/2016,USA,TX,San Diego,2016 San Diego Powerlifting Meet Boys
5783,thspa/2374,16/01/2016,USA,TX,Panhandle,1st Annual Panhandle Powerlifting Meet
5784,thspa/2375,16/01/2016,USA,TX,Giddings,Giddings Meet
5785,thspa/2376,16/01/2016,USA,TX,Plainview,Plainview Invitational
5786,thspa/2377,16/01/2016,USA,TX,Splendora,Splendora Powerlifting Meet
5787,thspa/2378,16/01/2016,USA,TX,Pearsall,Pearsall Metal Classic
5788,thspa/2379,16/01/2016,USA,TX,Poteet,Poteet Powerlifting Meet
5789,thspa/2380,16/01/2016,USA,TX,Kyle,Hays Rebel Meet
5790,thspa/2381,16/01/2016,USA,TX,Rice,Rice Bulldog Invitational
5791,thspa/2383,16/01/2016,USA,TX,Valley View,Valley View Meet
5792,thspa/2384,16/01/2016,USA,TX,Van,Van Invitational Meet
5793,thspa/2385,12/01/2016,USA,TX,Burnet,Burnet Power Lifting Meet
5794,thspa/2388,15/01/2016,USA,TX,West Brook,West Brook Quad
5795,thspa/2390,20/01/2016,USA,TX,McKinney,MISD Powerlifting Meet
5796,thspa/2391,16/01/2016,USA,TX,,Magnolia High School Meet
5797,thspa/2392,21/01/2016,USA,TX,Cleburne,Cleburne JV Boys Meet
5798,thspa/2393,21/01/2016,USA,TX,Hull-Daisetta,Deweyville Boys
5799,thspa/2394,21/01/2016,USA,TX,Cleveland,Cleveland Invitational
5800,thspa/2395,21/01/2016,USA,TX,Byron Nelson,Byron Nelson
5801,thspa/2396,21/01/2016,USA,TX,Berkner,Berkner Quad Meet
5802,thspa/2397,21/01/2016,USA,TX,Lampasas,Lampasas Badger Invitational Powerlifting
5803,thspa/2399,21/01/2016,USA,TX,Anahuac,Anahuac Meet 1
5804,thspa/2400,23/01/2016,USA,TX,Elkhart,Elkhart Invitational
5805,thspa/2401,23/01/2016,USA,TX,Bridgeport,Bridgeport Invitational
5806,thspa/2402,23/01/2016,USA,TX,,Moody Boys Powerlifting Invitational
5807,thspa/2403,23/01/2016,USA,TX,Smithville,Smithville Powerlifting Champions
5808,thspa/2404,23/01/2016,USA,TX,Princeton,2016 Princeton Panther Invitational
5809,thspa/2405,23/01/2016,USA,TX,Sulphur Springs,Sulphur Springs ISD
5810,thspa/2406,23/01/2016,USA,TX,,Abilene High Invitational
5811,thspa/2408,23/01/2016,USA,TX,La Joya,La Joya Powerlifting Invitational 2016
5812,thspa/2409,23/01/2016,USA,TX,Laredo United South,USHS Panther Power Invitational
5813,thspa/2410,23/01/2016,USA,TX,Alice,2016 Alice Powerlifting Meet-Boys
5814,thspa/2411,23/01/2016,USA,TX,Georgetown,Georgetown
5815,thspa/2412,23/01/2016,USA,TX,Bryan,Brazos Valley Invitational
5816,thspa/2415,23/01/2016,USA,TX,Taylor,Taylor Top Flight
5817,thspa/2416,23/01/2016,USA,TX,Santo,Santo Boys Invitational 2016
5818,thspa/2417,23/01/2016,USA,TX,Weslaco East,Weslaco East Invitational
5819,thspa/2418,23/01/2016,USA,TX,Alvin,2nd Annual Yellowjacket Powerlifting Classic
5820,thspa/2419,23/01/2016,USA,TX,Abernathy,Antelope Invitational
5821,thspa/2420,23/01/2016,USA,TX,Childress,Childress Powerlifting Meet
5822,thspa/2421,23/01/2016,USA,TX,Mertzon,Irion County Invitational
5823,thspa/2422,23/01/2016,USA,TX,Perryton,Perryton Invitational Meet
5824,thspa/2423,23/01/2016,USA,TX,Holy Cross,Holy Cross Invitational
5825,thspa/2424,23/01/2016,USA,TX,Lake Belton,Belton Invitational 2016
5826,thspa/2425,23/01/2016,USA,TX,Vanderbilt,Industrial Powerlifting Meet
5827,thspa/2426,21/01/2016,USA,TX,Buna,Buna Powerlifting Meet
5828,thspa/2427,23/01/2016,USA,TX,Mildred,Mildred Invitational
5829,thspa/2429,23/01/2016,USA,TX,Colorado City,C-City Invitational
5830,thspa/2430,21/01/2016,USA,TX,West Orange-Stark,West Orange-Stark Meet
5831,thspa/2431,23/01/2016,USA,TX,Carrizo Springs,Wildcat Invitational 2
5832,thspa/2432,23/01/2016,USA,TX,Oak Ridge,Oak Ridge High School
5833,thspa/2433,23/01/2016,USA,TX,Sam Rayburn,Pasadena ISD 1st Annual Invitational
5834,thspa/2434,25/01/2016,USA,TX,Hallsville,Hallsville Powerlifting Meet
5835,thspa/2435,26/01/2016,USA,TX,Mansfield,Mansfield High Boys Invitational
5836,thspa/2436,23/01/2016,USA,TX,Liberty City,Sabine Bo Bates Invitational
5837,thspa/2437,26/01/2016,USA,TX,Azle,Azle Invitational 2016
5838,thspa/2438,23/01/2016,USA,TX,Brownsville,4th Annual Viking Invitational
5839,thspa/2439,26/01/2016,USA,TX,Lubbock,Lubbock-Cooper High School Powerlifting Meet
5840,thspa/2441,21/01/2016,USA,TX,Lovejoy,Lovejoy Invitational
5841,thspa/2442,28/01/2016,USA,TX,Springtown,Springtown Meet
5842,thspa/2443,28/01/2016,USA,TX,Burleson,Centennial Spartan Invitational
5843,thspa/2444,28/01/2016,USA,TX,Decatur,Decatur Invitational
5844,thspa/2445,28/01/2016,USA,TX,Western Hills,Western Hills Tri Meet
5845,thspa/2446,28/01/2016,USA,TX,Madisonville,Madisonville Invitational
5846,thspa/2447,28/01/2016,USA,TX,Madisonville,Madisonville Invitational
5847,thspa/2448,28/01/2016,USA,TX,Huntington,Huntington Red Devil Invitational
5848,thspa/2450,27/01/2016,USA,TX,Timber Creek,Timber Creek Meet
5849,thspa/2451,28/01/2016,USA,TX,Creekview,Creekview Invitational
5850,thspa/2452,28/01/2016,USA,TX,Holland,Holland Invitational
5851,thspa/2453,28/01/2016,USA,TX,Anahuac,Anahuac Meet 2
5852,thspa/2454,28/01/2016,USA,TX,Needville,Needville High School 1-28
5853,thspa/2455,28/01/2016,USA,TX,Vidor,Vidor Invitational
5854,thspa/2456,28/01/2016,USA,TX,Port Neches-Groves,PNG Powerlifting Meet
5855,thspa/2457,30/01/2016,USA,TX,Malakoff,Malakoff Invitational
5856,thspa/2458,30/01/2016,USA,TX,Jacksboro,Jacksboro Invitational
5857,thspa/2459,30/01/2016,USA,TX,Perrin,Perrin Meet
5858,thspa/2460,30/01/2016,USA,TX,Whitesboro,Whitesboro Boys Powerlifting Invitational
5859,thspa/2461,30/01/2016,USA,TX,Crandall,Crandall HS Ivitational
5860,thspa/2463,30/01/2016,USA,TX,Seminole,Seminole Invitational
5861,thspa/2464,29/01/2016,USA,TX,Abilene,Cougar Invitational
5862,thspa/2469,30/01/2016,USA,TX,,J. W. Nixon High School Powerlifting Championships
5863,thspa/2470,30/01/2016,USA,TX,,J. W. Nixon Powerlifting Championships
5864,thspa/2471,30/01/2016,USA,TX,Brownsville,Brownsville Lopez Invitational Boys
5865,thspa/2472,30/01/2016,USA,TX,Sharyland,Sharyland Powerlifting Meet 2016
5866,thspa/2473,28/01/2016,USA,TX,,TSS Invitational 4
5867,thspa/2474,30/01/2016,USA,TX,,Copperas Cove Invitational
5868,thspa/2475,29/01/2016,USA,TX,Kyle,Lehman Lobo Invitational
5869,thspa/2476,30/01/2016,USA,TX,Lone Oak,Lone Oak High School
5870,thspa/2477,30/01/2016,USA,TX,Comanche,Comanche Invitational
5871,thspa/2482,30/01/2016,USA,TX,Paris,North Lamar
5872,thspa/2484,30/01/2016,USA,TX,,Montgomery Invitational
5873,thspa/2485,30/01/2016,USA,TX,Milby,Milby Powerlifting Tournament
5874,thspa/2486,30/01/2016,USA,TX,Dimmitt,Bobcat Invitational
5875,thspa/2487,28/01/2016,USA,TX,Brownfield,Brownfield Invitational
5876,thspa/2488,30/01/2016,USA,TX,Coahoma,Coahoma Invitational
5877,thspa/2489,30/01/2016,USA,TX,,Crane High School Invitational
5878,thspa/2491,30/01/2016,USA,TX,Highland Park,Highland Park Amarillo Classic
5879,thspa/2492,28/01/2016,USA,TX,Woodville,Woodville Powerlifting Meet
5880,thspa/2493,30/01/2016,USA,TX,Lago Vista,Lago Vista Invitational
5881,thspa/2494,28/01/2016,USA,TX,Saginaw,Rough Rider Invitational
5882,thspa/2495,30/01/2016,USA,TX,West Oso,Bears Loaded
5883,thspa/2496,30/01/2016,USA,TX,North Forney,North Forney Invitational
5884,thspa/2497,30/01/2016,USA,TX,Snyder,2016 Snyder Invitational
5885,thspa/2498,28/01/2016,USA,TX,Marshall,Marshall Maverick Powerlifting Meet
5886,thspa/2499,29/01/2016,USA,TX,Elgin,Elgin Wildcat Invitational
5887,thspa/2500,30/01/2016,USA,TX,Arlington,Oakridge Iron Championships
5888,thspa/2501,30/01/2016,USA,TX,,Rains Invitational
5889,thspa/2502,30/01/2016,USA,TX,Yorktown,Yorktown Invitational
5890,thspa/2503,04/02/2016,USA,TX,Hull-Daisetta,West Hardin
5891,thspa/2504,04/02/2016,USA,TX,,Panther Invitational
5892,thspa/2505,26/01/2016,USA,TX,,Liberty League Meet
5893,thspa/2506,04/02/2016,USA,TX,Brownsville,Brownsville Pace Tri-Meet Boys Division
5894,thspa/2507,04/02/2016,USA,TX,Mansfield Summit,Mansfield Summit Boys Invitational
5895,thspa/2508,04/02/2016,USA,TX,Winnsboro,Winnsboro High School Boys
5896,thspa/2509,03/02/2016,USA,TX,Fossil Ridge,Fossil Ridge Meet
5897,thspa/2510,04/02/2016,USA,TX,Kirbyville,Kirbyville High School
5898,thspa/2511,04/02/2016,USA,TX,Fairfield,Darrell Piske Memorial
5899,thspa/2512,03/02/2016,USA,TX,Warren,Warren Powerlifting Meet
5900,thspa/2514,04/02/2016,USA,TX,Frisco,Frisco Centennial Meet
5901,thspa/2515,04/02/2016,USA,TX,Levelland,Levelland Triangular
5902,thspa/2516,04/02/2016,USA,TX,Ranchview,Ranchview Invitational
5903,thspa/2517,06/02/2016,USA,TX,Orange Grove,Orange Grove 6th Annual Invitational-Boys
5904,thspa/2518,06/02/2016,USA,TX,,3rd Annual Edcouch Elsa Powerlifting Meet
5905,thspa/2519,06/02/2016,USA,TX,Whitney,12th Annual Whitney Inviitational
5906,thspa/2520,06/02/2016,USA,TX,Salado,Salado Invitational
5907,thspa/2521,04/02/2016,USA,TX,San Saba,San Saba High School Meet
5908,thspa/2523,04/02/2016,USA,TX,,Rene Oliveira Powerlifting Classic
5909,thspa/2524,06/02/2016,USA,TX,Wichita Falls,Raider Invitational
5910,thspa/2525,06/02/2016,USA,TX,,Gregory-Portland Wildcat Invitational
5911,thspa/2526,06/02/2016,USA,TX,Somerset,Somerset Invitational 2016
5912,thspa/2527,04/02/2016,USA,TX,Mauriceville,Bear Iron Invitational
5913,thspa/2528,06/02/2016,USA,TX,Weslaco,Weslaco Powerlifting Meet
5914,thspa/2529,06/02/2016,USA,TX,San Marcos,SM Rattler Meet
5915,thspa/2530,05/02/2016,USA,TX,Wills Point,Wills Point Invitational-Boys
5916,thspa/2531,04/02/2016,USA,TX,San Angelo,Lake View Ironworks Powerlifting Meet
5917,thspa/2532,06/02/2016,USA,TX,,St. Joseph Flyer PowerFest
5918,thspa/2533,06/02/2016,USA,TX,Reicher,Reicher Boys Powerlifting Meet
5919,thspa/2534,04/02/2016,USA,TX,Carthage,Carthage Meet
5920,thspa/2535,06/02/2016,USA,TX,Brazosport,Brazosport Invitational Powerlifting Meet
5921,thspa/2536,05/02/2016,USA,TX,Elkhart,Elkhart Meet 2
5922,thspa/2537,11/02/2016,USA,TX,Chapel Hill,Chapel Hill Invitational
5923,thspa/2538,11/02/2016,USA,TX,Midlothan,Midlothian Panther Invitational
5924,thspa/2539,10/02/2016,USA,TX,Jarrell,Jarrell Boys 2016 Powerlifting Meet
5925,thspa/2540,11/02/2016,USA,TX,Brady,H.O.T Powerlifting
